,portfolio_basis,portfolio_delta,percent_change
2018-04-19,279424681.09,-17745452.559999995,-0.06350710499436647
2018-04-20,279424681.09,-19031711.860000007,-0.06811034653689048
2018-04-21,279539681.09,-32069718.039999995,-0.1147233119639816
2018-04-22,279539681.09,-32069718.039999995,-0.1147233119639816
2018-04-23,279539681.09,-19420781.589999996,-0.0694741494812943
2018-04-24,279724681.09,-25606753.34,-0.09154270277552362
2018-04-25,280489681.09,-26172490.18,-0.09330999300327951
2018-04-26,280584681.09,-25996399.599999994,-0.0926508157858462
2018-04-27,280599681.09,-26784028.580000002,-0.09545281190611636
2018-04-28,280715391.78999996,-32029876.75,-0.1141008925294741
2018-04-29,280715391.78999996,-32029876.75,-0.1141008925294741
2018-04-30,280715391.78999996,-27516294.63000001,-0.09802203739004323
2018-05-01,280730391.78999996,-27035490.57,-0.09630411013790009
2018-05-02,280775391.78999996,-27389816.790000003,-0.09755063153998068
2018-05-03,280790391.78999996,-27478896.01,-0.09786266486835904
2018-05-04,280790391.78999996,-25262348.080000013,-0.08996870554920357
2018-05-05,280970493.93999994,-32016522.49,-0.11394976761096129
2018-05-06,280970493.93999994,-32016522.49,-0.11394976761096129
2018-05-07,280970493.93999994,-24440066.770000014,-0.0869844602800858
2018-05-08,281095493.93999994,-22401324.05,-0.07969293187880692
2018-05-09,281160493.93999994,-20777139.560000002,-0.07389779150279155
2018-05-10,281160493.93999994,-19640650.250000007,-0.06985565423779398
2018-05-11,281175493.93999994,-19510142.060000017,-0.06938777553695091
2018-05-12,281175493.93999994,-32016522.49,-0.11386668888303618
2018-05-13,281175493.93999994,-32016522.49,-0.11386668888303618
2018-05-14,281175493.93999994,-19605205.609999996,-0.06972586883472694
2018-05-15,281175493.93999994,-21107022.399999987,-0.07506707680756851
2018-05-16,281205493.93999994,-20989128.32,-0.07463982309135964
2018-05-17,281255121.53,-20468565.30000001,-0.07277579582783432
2018-05-18,281270121.53,-21069592.040000003,-0.07490874581839559
2018-05-19,281270121.53,-32011033.74,-0.11380886660080508
2018-05-20,281270121.53,-32011033.74,-0.11380886660080508
2018-05-21,281270121.53,-19237071.610000007,-0.06839358373849957
2018-05-22,281270121.53,-20732963.580000013,-0.07371193025132126
2018-05-23,281285121.53,-20151264.79000001,-0.07163999532001841
2018-05-24,281285121.53,-20156755.540000007,-0.07165951554906619
2018-05-25,281375121.53,-20393432.699999996,-0.07247773928664715
2018-05-26,281375121.53,-32011033.74,-0.1137663968510699
2018-05-27,281375121.53,-32011033.74,-0.1137663968510699
2018-05-28,281375121.53,-32005155.29,-0.11374550498981352
2018-05-29,281375121.53,-22019157.41000001,-0.07825552341041761
2018-05-30,281390121.53,-19767974.830000006,-0.07025113292007472
2018-05-31,281390121.53,-21261854.8,-0.07556006118620337
2018-06-01,281390121.53,-19485716.810000014,-0.06924804859548907
2018-06-02,281505121.53,-31815950.479999997,-0.11302085840242652
2018-06-03,281505121.53,-31815950.479999997,-0.11302085840242652
2018-06-04,281505121.53,-18480131.590000004,-0.06564758569776351
2018-06-05,281565121.53,-18059495.790000003,-0.06413967643387895
2018-06-06,281565121.53,-16145940.290000005,-0.057343538156517375
2018-06-07,281685121.53,-15673724.579999998,-0.05564271373250617
2018-06-08,281885121.53,-15027780.829999998,-0.053311720563444666
2018-06-09,281885121.53,-31737009.889999993,-0.11258845347260495
2018-06-10,281885121.53,-31737009.889999993,-0.11258845347260495
2018-06-11,281885121.53,-15187539.370000001,-0.05387847108625649
2018-06-12,281885121.53,-14887337.260000002,-0.05281349075536645
2018-06-13,281885121.53,-15032031.110000009,-0.05332679862069345
2018-06-14,281945121.53,-15283712.650000002,-0.05420811173132414
2018-06-15,281945121.53,-14907284.55,-0.05287300049422494
2018-06-16,281945121.53,-31737009.889999993,-0.11256449381984807
2018-06-17,281945121.53,-31737009.889999993,-0.11256449381984807
2018-06-18,281945121.53,-14238009.520000001,-0.05049922283718261
2018-06-19,281995121.53,-16225741.740000004,-0.057539086676270154
2018-06-20,282007039.7,-16476126.719999991,-0.058424522797471116
2018-06-21,282022039.7,-18169172.30000001,-0.0644246539005512
2018-06-22,282147039.7,-17452356.120000012,-0.06185553510877404
2018-06-23,282177039.7,-31737009.889999993,-0.11247197831454178
2018-06-24,282177039.7,-31737009.889999993,-0.11247197831454178
2018-06-25,282177039.7,-19623770.15,-0.0695441775520193
2018-06-26,282342039.7,-18874897.770000003,-0.06685117735231834
2018-06-27,282407039.7,-21088852.460000016,-0.07467537807273725
2018-06-28,282602039.7,-20180547.85,-0.07140977422322548
2018-06-29,282747039.7,-20154672.86,-0.07128164058369804
2018-06-30,282747039.7,-31695046.049999993,-0.11209682719801078
2018-07-01,282747039.7,-31695046.049999993,-0.11209682719801078
2018-07-02,282747039.7,-20405814.97000001,-0.07216986247371845
2018-07-03,282747039.7,-20591107.46,-0.07282519202269123
2018-07-04,282747039.7,-31688887.369999994,-0.11207504560833778
2018-07-05,282747039.7,-19035731.68,-0.067324247497683
2018-07-06,282892039.7,-18018078.439999994,-0.06369241940885902
2018-07-07,282907039.7,-31695046.049999993,-0.11203343007515834
2018-07-08,282907039.7,-31695046.049999993,-0.11203343007515834
2018-07-09,282907039.7,-16002267.380000006,-0.05656369455128835
2018-07-10,282907039.7,-15733467.16,-0.05561355835006463
2018-07-11,282937039.7,-17573687.11,-0.06211165257342586
2018-07-12,282967039.7,-16136910.949999994,-0.0570275286023003
2018-07-13,283017039.7,-16041827.630000005,-0.05668149043960198
2018-07-14,283032039.7,-31695046.049999993,-0.111983950946314
2018-07-15,283032039.7,-31695046.049999993,-0.111983950946314
2018-07-16,283032039.7,-16587687.270000014,-0.05860710076351124
2018-07-17,283047039.7,-16347639.99,-0.05775591225870715
2018-07-18,283062039.7,-16330711.420000004,-0.05769304650425016
2018-07-19,283062039.7,-16852872.889999997,-0.05953773564219815
2018-07-20,283112039.7,-17080480.72,-0.06033117043732704
2018-07-21,283127039.7,-31695046.049999993,-0.11194637602817416
2018-07-22,283127039.7,-31695046.049999993,-0.11194637602817416
2018-07-23,283127039.7,-17859203.700000007,-0.06307841073365346
2018-07-24,283127039.7,-17626204.699999996,-0.06225546213698499
2018-07-25,283127039.7,-15402641.8,-0.05440187491919021
2018-07-26,283157039.7,-14024774.799999999,-0.04953002339217491
2018-07-27,283507039.7,-15462896.119999997,-0.05454148911562282
2018-07-28,283522039.7,-31714530.819999997,-0.1118591374891269
2018-07-29,283522039.7,-31714530.819999997,-0.1118591374891269
2018-07-30,283522039.7,-17131922.18,-0.06042536304453654
2018-07-31,283522039.7,-13717420.959999997,-0.04838220328308395
2018-08-01,283537039.7,-15776895.380000005,-0.05564315475922635
2018-08-02,283552039.7,-15797205.059999997,-0.055711837152409655
2018-08-03,283552039.7,-14865257.320000002,-0.05242514684686291
2018-08-04,283652039.7,-31714530.819999997,-0.11180787155115246
2018-08-05,283652039.7,-31714530.819999997,-0.11180787155115246
2018-08-06,283652039.7,-14569980.100000013,-0.05136568069600246
2018-08-07,283682039.7,-13740520.589999996,-0.0484363430428338
2018-08-08,283682039.7,-14539895.949999994,-0.05125419982659549
2018-08-09,283697039.7,-14965636.259999994,-0.052752176320999496
2018-08-10,283697039.7,-16402174.729999997,-0.05781581206256061
2018-08-11,283712039.7,-31714530.819999997,-0.1117842261947546
2018-08-12,283712039.7,-31714530.819999997,-0.1117842261947546
2018-08-13,283712039.7,-17610695.099999998,-0.06207242779905191
2018-08-14,283712039.7,-16703363.000000004,-0.058874353790774304
2018-08-15,283712039.7,-17694747.130000018,-0.062368686040643974
2018-08-16,283727039.7,-15796960.530000005,-0.05567661279905852
2018-08-17,283827039.7,-15095894.440000005,-0.05318694954489216
2018-08-18,283827039.7,-31677294.999999996,-0.11160774193143233
2018-08-19,283827039.7,-31677294.999999996,-0.11160774193143233
2018-08-20,283827039.7,-15462171.820000008,-0.05447744456040285
2018-08-21,283942039.7,-14618878.890000004,-0.05148543310263473
2018-08-22,283942039.7,-14984925.400000012,-0.05277459236340061
2018-08-23,283942039.7,-15349270.690000009,-0.054057760190133655
2018-08-24,283957039.7,-13559279.249999994,-0.047751164275854345
2018-08-25,284072039.7,-31677294.999999996,-0.11151148502138206
2018-08-26,284072039.7,-31677294.999999996,-0.11151148502138206
2018-08-27,284072039.7,-11469090.770000003,-0.04037388115392197
2018-08-28,284087039.7,-10894776.889999995,-0.038350136991483444
2018-08-29,284357039.7,-9910323.429999998,-0.03485169011625492
2018-08-30,284407039.7,-10475279.409999998,-0.03683199762231483
2018-08-31,284407039.7,-10374782.139999995,-0.03647864044062899
2018-09-01,284407039.7,-31171493.089999996,-0.10960169313277374
2018-09-02,284407039.7,-31171493.089999996,-0.10960169313277374
2018-09-03,284407039.7,-31167058.139999997,-0.10958609946109572
2018-09-04,284407039.7,-11305573.049999997,-0.03975138260264378
2018-09-05,284422039.7,-11040408.919999998,-0.03881699509519409
2018-09-06,284437039.7,-11163195.009999998,-0.0392466291372389
2018-09-07,284452039.7,-11153442.019999998,-0.03921027260610639
2018-09-08,284467039.7,-31171493.089999996,-0.10957857586198236
2018-09-09,284467039.7,-31171493.089999996,-0.10957857586198236
2018-09-10,284467039.7,-10697192.310000004,-0.03760432956057511
2018-09-11,284497039.7,-9526607.229999995,-0.033485786847011596
2018-09-12,284512039.7,-10440329.010000005,-0.03669556135834769
2018-09-13,284569381.14,-9034171.179999989,-0.0317468138835198
2018-09-14,284584381.14,-8643981.759999998,-0.030374055404494005
2018-09-15,284599381.14,-31171493.089999996,-0.10952762077394024
2018-09-16,284599381.14,-31171493.089999996,-0.10952762077394024
2018-09-17,284599381.14,-8659744.059999997,-0.030427838687885622
2018-09-18,284626778.85,-7812602.099999995,-0.027448584182998753
2018-09-19,284641778.85,-7115852.080000006,-0.024999324093424473
2018-09-20,284741778.85,-5990897.299999986,-0.02103975512197649
2018-09-21,284786778.85,-5703547.07,-0.0200274292684216
2018-09-22,284786778.85,-31171493.089999996,-0.1094555485190495
2018-09-23,284786778.85,-31171493.089999996,-0.1094555485190495
2018-09-24,284786778.85,-7019859.890000003,-0.024649528739876764
2018-09-25,284816778.85,-8081777.709999996,-0.02837535675612812
2018-09-26,284831778.85,-8389015.970000008,-0.029452528098762063
2018-09-27,284831778.85,-8528255.709999992,-0.029941377132960988
2018-09-28,284846778.85,-8104506.799999997,-0.028452162361533393
2018-09-29,284846778.85,-31190936.529999994,-0.10950075214445414
2018-09-30,284846778.85,-31190936.529999994,-0.10950075214445414
2018-10-01,284846778.85,-8214591.070000006,-0.028838630730403308
2018-10-02,285248434.15999997,-7361146.8100000005,-0.025806090160239152
2018-10-03,285348434.15999997,-7041713.039999999,-0.024677594817470016
2018-10-04,285348434.15999997,-8371401.62999999,-0.029337471763752506
2018-10-05,285348434.15999997,-9929409.870000008,-0.03479749205293487
2018-10-06,285348434.15999997,-31190936.529999994,-0.10930824492455661
2018-10-07,285348434.15999997,-31190936.529999994,-0.10930824492455661
2018-10-08,285348434.15999997,-9728786.070000006,-0.03409440846815687
2018-10-09,285413434.15999997,-11623981.07999999,-0.040726818323077604
2018-10-10,285428434.15999997,-17806515.099999998,-0.06238521804039455
2018-10-11,285623434.15999997,-21805098.009999994,-0.07634211833537881
2018-10-12,285938644.24,-20201014.37000001,-0.07064807355330562
2018-10-13,285974232.15999997,-31190936.529999994,-0.10906904546752642
2018-10-14,285974232.15999997,-31190936.529999994,-0.10906904546752642
2018-10-15,285974232.15999997,-20148869.54,-0.07045694078033887
2018-10-16,286082599.64,-16586457.030000001,-0.057977860418187026
2018-10-17,286112599.64,-16556849.49000001,-0.05786829909214973
2018-10-18,286177599.64,-18998337.95000001,-0.0663865305107708
2018-10-19,286177599.64,-19573109.670000006,-0.06839497464030098
2018-10-20,286192599.64,-31190936.529999994,-0.10898582482298597
2018-10-21,286192599.64,-31190936.529999994,-0.10898582482298597
2018-10-22,286192599.64,-19775437.150000006,-0.06909835256004318
2018-10-23,286207599.64,-23597123.870000016,-0.08244757965784677
2018-10-24,286352599.64,-30064657.440000005,-0.10499173912790397
2018-10-25,286427599.64,-28045980.160000008,-0.09791647241833518
2018-10-26,286592599.64,-29659666.730000004,-0.10349069294621234
2018-10-27,286652599.64,-31190936.529999994,-0.10881093201028677
2018-10-28,286652599.64,-31190936.529999994,-0.10881093201028677
2018-10-29,286652599.64,-30212425.299999997,-0.10539735323504146
2018-10-30,286812599.64,-26845269.35,-0.0935986403097197
2018-10-31,287007599.64,-25127806.700000007,-0.08755101513520329
2018-11-01,287037599.64,-23012214.139999993,-0.0801714276069118
2018-11-02,287067599.64,-23341327.990000006,-0.08130951740729861
2018-11-03,287097599.64,-31190936.529999994,-0.10864227555058355
2018-11-04,287097599.64,-31190936.529999994,-0.10864227555058355
2018-11-05,287097599.64,-23054843.86,-0.08030315784217332
2018-11-06,287277599.64,-21875098.370000005,-0.076146202827553
2018-11-07,287292599.64,-17896498.710000012,-0.06229362932573174
2018-11-08,287342599.64,-17932273.53,-0.06240729203559315
2018-11-09,287342599.64,-19949319.810000006,-0.0694269483014134
2018-11-10,287407599.64,-31190936.529999994,-0.1085250931745334
2018-11-11,287407599.64,-31190936.529999994,-0.1085250931745334
2018-11-12,287407599.64,-23417352.729999997,-0.08147784804344778
2018-11-13,287482599.64,-23314333.760000005,-0.08109824312565482
2018-11-14,287497599.64,-25577293.410000008,-0.08896524159515591
2018-11-15,287512599.64,-22427301.159999996,-0.07800458549671092
2018-11-16,287557599.64,-20582109.309999995,-0.07157560549874951
2018-11-17,287572599.64,-31186086.189999994,-0.10844595844333063
2018-11-18,287572599.64,-31186086.189999994,-0.10844595844333063
2018-11-19,287572599.64,-23653376.34999999,-0.08225184311582764
2018-11-20,287617599.64,-27174646.550000012,-0.09448186266770005
2018-11-21,287662599.64,-26450922.439999998,-0.09195120419930304
2018-11-22,287662599.64,-31350644.549999993,-0.10898408270395339
2018-11-23,287662599.64,-27695315.08000001,-0.09627707986599496
2018-11-24,287662599.64,-31186086.189999994,-0.10841202933237871
2018-11-25,287662599.64,-31186086.189999994,-0.10841202933237871
2018-11-26,287662599.64,-25313056.069999993,-0.08799564525134107
2018-11-27,288677599.64,-25098761.689999994,-0.08694391847964583
2018-11-28,288782599.64,-21498527.739999987,-0.07444537090115652
2018-11-29,288827599.64,-21624821.529999997,-0.07487103572149466
2018-11-30,288892599.64,-20000500.53999999,-0.06923161259555756
2018-12-01,288907599.64,-31315052.099999994,-0.10839123698726112
2018-12-02,288907599.64,-31315052.099999994,-0.10839123698726112
2018-12-03,288907599.64,-18595480.189999998,-0.06436480111001347
2018-12-04,288922599.64,-24230764.44000001,-0.08386593665636315
2018-12-05,288952599.64,-31487658.729999993,-0.10897170944033661
2018-12-06,288952599.64,-24363859.19000001,-0.08431784043595535
2018-12-07,289602599.64,-28302517.07,-0.0977288087371535
2018-12-08,289688322.48,-31326300.939999994,-0.10813794864707656
2018-12-09,289688322.48,-31326300.939999994,-0.10813794864707656
2018-12-10,289688322.48,-28461018.260000005,-0.0982470332816572
2018-12-11,289718322.48,-28978268.809999995,-0.10002221662042254
2018-12-12,289848322.48,-27765489.830000002,-0.09579317069159807
2018-12-13,289891150.82000005,-27257593.419999994,-0.09402699372815573
2018-12-14,289951150.82000005,-30576157.7,-0.10545278959413924
2018-12-15,289981150.82000005,-31326300.939999994,-0.10802874894253096
2018-12-16,289981150.82000005,-31326300.939999994,-0.10802874894253096
2018-12-17,289981150.82000005,-33907801.57000001,-0.11693105387752459
2018-12-18,290011150.82000005,-33544787.19,-0.11566723243279738
2018-12-19,290011150.82000005,-36691315.62,-0.12651691328507927
2018-12-20,290301150.82000005,-39297611.86,-0.13536843291526016
2018-12-21,290376150.82000005,-42343982.980000004,-0.1458245894520739
2018-12-22,290522617.8,-31330655.489999995,-0.1078423970128497
2018-12-23,290522617.8,-31330655.489999995,-0.1078423970128497
2018-12-24,290522617.8,-46264934.97,-0.1592472741721247
2018-12-25,290567617.8,-31330655.489999995,-0.10782569553763947
2018-12-26,290567617.8,-39203900.24,-0.1349217801241168
2018-12-27,290567617.8,-37168208.45000002,-0.1279158659571735
2018-12-28,291782617.8,-37933140.27000001,-0.13000479794173678
2018-12-29,291872617.8,-31330655.489999995,-0.107343592989832
2018-12-30,291872617.8,-31330655.489999995,-0.107343592989832
2018-12-31,291872617.8,-36620020.93,-0.12546576381856125
2019-01-01,291937617.8,-31330655.489999995,-0.10731969290598217
2019-01-02,291937617.8,-36030779.45999999,-0.12341944738579007
2019-01-03,291937617.8,-40297927.57000001,-0.13803609097614555
2019-01-04,291982617.8,-34223647.53999999,-0.11721124975816964
2019-01-05,292177617.8,-31330655.489999995,-0.10723153856174672
2019-01-06,292177617.8,-31330655.489999995,-0.10723153856174672
2019-01-07,292177617.8,-33069732.46000001,-0.11318366105180835
2019-01-08,292192617.8,-31751512.78000001,-0.10866637569102887
2019-01-09,292237617.8,-30976217.980000004,-0.105996682470904
2019-01-10,292387617.8,-30068561.669999994,-0.10283801310138789
2019-01-11,292402617.8,-29825270.45,-0.1020006957338533
2019-01-12,292402617.8,-31382074.709999997,-0.10732487604288471
2019-01-13,292402617.8,-31382074.709999997,-0.10732487604288471
2019-01-14,292402617.8,-29927248.659999993,-0.1023494552995756
2019-01-15,292402617.8,-29360068.56000001,-0.10040973224146015
2019-01-16,292447617.8,-28202651.439999998,-0.09643659145579812
2019-01-17,292477617.8,-26842072.23,-0.0917747909460715
2019-01-18,292492617.8,-24505836.139999997,-0.08378275090948294
2019-01-19,292522617.8,-31372629.04,-0.10724855833694784
2019-01-20,292522617.8,-31372629.04,-0.10724855833694784
2019-01-21,292522617.8,-31370161.33,-0.10724012237388092
2019-01-22,292522617.8,-27650769.110000007,-0.0945252347252856
2019-01-23,292537617.8,-27584133.97000001,-0.09429260475095046
2019-01-24,292627617.8,-26968583.340000004,-0.09216007546639708
2019-01-25,292642617.8,-24484632.24000001,-0.08366734969796326
2019-01-26,292777617.8,-31368598.509999998,-0.10714138172757548
2019-01-27,292777617.8,-31368598.509999998,-0.10714138172757548
2019-01-28,292777617.8,-25703463.640000008,-0.08779176438807683
2019-01-29,292777617.8,-24532658.19000001,-0.0837928062067865
2019-01-30,292887617.8,-22748008.410000004,-0.07766804408076279
2019-01-31,292987617.8,-21363950.52000002,-0.07291758839646095
2019-02-01,293077617.8,-21293863.220000006,-0.07265605398270712
2019-02-02,293252617.8,-31368598.509999998,-0.10696783798667933
2019-02-03,293252617.8,-31368598.509999998,-0.10696783798667933
2019-02-04,293252617.8,-20968736.330000002,-0.07150400391071975
2019-02-05,293282617.8,-19822282.94999999,-0.06758765009223125
2019-02-06,293437617.8,-19432235.98000001,-0.06622271583885524
2019-02-07,293632617.8,-21512616.610000003,-0.07326371562934723
2019-02-08,293677617.8,-21428772.550000012,-0.07296699254961067
2019-02-09,293722617.8,-31138513.24,-0.10601333146636553
2019-02-10,293722617.8,-31138513.24,-0.10601333146636553
2019-02-11,293722617.8,-20955633.440000005,-0.07134497709764047
2019-02-12,293737617.8,-17649205.040000003,-0.06008493284648679
2019-02-13,293737617.8,-16385772.519999996,-0.05578370466378854
2019-02-14,293752617.8,-17551152.990000002,-0.059748073468913275
2019-02-15,293752617.8,-15026422.260000002,-0.05115332204539081
2019-02-16,294022617.8,-31144047.549999997,-0.10592398565468454
2019-02-17,294022617.8,-31144047.549999997,-0.10592398565468454
2019-02-18,294022617.8,-31285234.479999997,-0.10640417636605369
2019-02-19,294022617.8,-14615020.960000006,-0.04970713161237627
2019-02-20,294102617.8,-14060052.780000001,-0.047806622345542414
2019-02-21,294237617.8,-14900525.130000003,-0.05064112889918864
2019-02-22,294267617.8,-13598104.930000003,-0.04620999426189667
2019-02-23,294282617.8,-29655491.070000004,-0.10077214648863302
2019-02-24,294282617.8,-29655491.070000004,-0.10077214648863302
2019-02-25,294282617.8,-13120548.779999997,-0.044584858181861656
2019-02-26,294327617.8,-13794728.239999998,-0.04686861648631873
2019-02-27,294327617.8,-13761893.630000008,-0.04675705845365629
2019-02-28,294502617.8,-14721044.349999998,-0.04998612392639994
2019-03-01,294502617.8,-13660872.160000002,-0.04638625035678716
2019-03-02,294502617.8,-29621751.800000004,-0.10058230389013542
2019-03-03,294502617.8,-29621751.800000004,-0.10058230389013542
2019-03-04,294502617.8,-14733308.210000005,-0.050027766544355666
2019-03-05,294682617.8,-15907818.969999995,-0.05398288873895023
2019-03-06,294697617.8,-17555191.819999997,-0.059570185707826226
2019-03-07,294927617.8,-19613906.689999998,-0.06650413696861995
2019-03-08,294927617.8,-19598430.880000003,-0.06645166372072464
2019-03-09,295127617.8,-29602921.410000004,-0.10030549370700069
2019-03-10,295127617.8,-29602921.410000004,-0.10030549370700069
2019-03-11,295127617.8,-16241775.489999993,-0.055033058617396505
2019-03-12,295127617.8,-16545168.879999992,-0.056061066068077044
2019-03-13,295207617.8,-15777577.270000001,-0.05344569827696364
2019-03-14,295447617.8,-15773975.379999999,-0.053390091608990456
2019-03-15,295447617.8,-14920557.040000001,-0.050501531036545054
2019-03-16,295462617.8,-29541025.6,-0.09998227802881127
2019-03-17,295462617.8,-29541025.6,-0.09998227802881127
2019-03-18,295462617.8,-14360362.33,-0.04860297535074503
2019-03-19,295537617.8,-14339463.610000003,-0.04851992689371946
2019-03-20,295702617.8,-14490202.270000003,-0.049002617487142186
2019-03-21,295747617.8,-13177072.119999994,-0.04455512513683548
2019-03-22,295747617.8,-17471060.849999994,-0.05907422342050727
2019-03-23,296647617.8,-29518741.590000004,-0.09950776550614863
2019-03-24,296647617.8,-29518741.590000004,-0.09950776550614863
2019-03-25,296647617.8,-17762828.43,-0.05987854735437555
2019-03-26,296697617.8,-15578499.639999993,-0.052506318572807874
2019-03-27,296762617.8,-15964463.2,-0.053795398215414986
2019-03-28,296762617.8,-14839175.600000015,-0.05000352035579063
2019-03-29,296922617.8,-14400204.589999996,-0.04849817335134648
2019-03-30,296952617.8,-29518741.590000004,-0.09940556109150421
2019-03-31,296952617.8,-29518741.590000004,-0.09940556109150421
2019-04-01,296952617.8,-11502263.810000006,-0.03873434049922023
2019-04-02,296952617.8,-11517216.409999993,-0.038784693986961015
2019-04-03,297047617.8,-11063196.540000007,-0.037243848720068765
2019-04-04,297242617.8,-10223969.229999993,-0.034396040869479894
2019-04-05,297242617.8,-9372220.469999991,-0.031530540739303066
2019-04-06,297302617.8,-29404852.650000002,-0.09890546160539054
2019-04-07,297302617.8,-29404852.650000002,-0.09890546160539054
2019-04-08,297302617.8,-9705555.449999997,-0.03264537501156169
2019-04-09,297347617.8,-11579418.65,-0.03894236226162899
2019-04-10,297362617.8,-11109791.929999994,-0.037361091357731496
2019-04-11,297377617.8,-10620715.209999988,-0.03571457491848933
2019-04-12,297550010.36,-8897767.49,-0.02990343532246819
2019-04-13,297550010.36,-29406624.67,-0.09882918382164227
2019-04-14,297550010.36,-29406624.67,-0.09882918382164227
2019-04-15,297550010.36,-9570276.110000007,-0.03216358856254488
2019-04-16,297550010.36,-8897436.86,-0.02990232414791437
2019-04-17,297776066.88000005,-9183263.419999994,-0.030839494645151358
2019-04-18,297791066.88000005,-8603025.079999989,-0.028889466598629447
2019-04-19,298046066.88000005,-29071154.990000002,-0.09753913310892538
2019-04-20,298046066.88000005,-29071154.990000002,-0.09753913310892538
2019-04-21,298046066.88000005,-29071154.990000002,-0.09753913310892538
2019-04-22,298046066.88000005,-8574579.669999998,-0.028769309925006707
2019-04-23,298096066.88000005,-7359955.10999999,-0.02468987661270544
2019-04-24,298171066.88000005,-7803895.009999995,-0.026172542801212496
2019-04-25,298171066.88000005,-17658705.380000006,-0.059223403413272195
2019-04-26,298251066.88000005,-16611218.329999996,-0.05569541964684218
2019-04-27,298281066.88000005,-29029510.960000005,-0.09732267375749572
2019-04-28,298281066.88000005,-29029510.960000005,-0.09732267375749572
2019-04-29,298281066.88000005,-17047051.630000003,-0.05715096773761412
2019-04-30,298311066.88000005,-17193968.65000001,-0.057637716326885496
2019-05-01,298446066.88000005,-18718594.44,-0.06272019140907768
2019-05-02,298476066.88000005,-19384692.53000001,-0.06494555068562154
2019-05-03,298491066.88000005,-17629903.94,-0.05906342231369895
2019-05-04,298491066.88000005,-29031821.82,-0.09726194530193906
2019-05-05,298491066.88000005,-29031821.82,-0.09726194530193906
2019-05-06,298491066.88000005,-19015639.610000007,-0.06370589180025515
2019-05-07,298541066.88000005,-22135297.670000013,-0.07414490040292311
2019-05-08,298541066.88000005,-22319493.6,-0.0747618873117092
2019-05-09,298556066.88000005,-23985362.110000003,-0.08033788212932395
2019-05-10,298556066.88000005,-21713872.500000004,-0.07272963074211303
2019-05-11,298623807.44000006,-29063109.54,-0.09732348465163616
2019-05-12,298623807.44000006,-29063109.54,-0.09732348465163616
2019-05-13,298623807.44000006,-25175077.640000004,-0.08430365233039304
2019-05-14,298623807.44000006,-24198427.83,-0.08103315016121741
2019-05-15,298638807.44000006,-24051170.410000004,-0.08053598464369759
2019-05-16,298758807.44000006,-23697573.720000014,-0.07932008406064887
2019-05-17,298773807.44000006,-25672682.06,-0.08592681627607401
2019-05-18,298818807.44000006,-29071490.57,-0.09728802152400423
2019-05-19,298818807.44000006,-29071490.57,-0.09728802152400423
2019-05-20,298818807.44000006,-27152295.36,-0.09086541637929507
2019-05-21,298968807.44000006,-25218654.590000004,-0.0843521262500307
2019-05-22,299018807.44000006,-24885104.92,-0.0832225408597195
2019-05-23,299048807.44000006,-27278538.519999996,-0.09121768032956644
2019-05-24,299108807.44000006,-26577378.45,-0.08885521853224368
2019-05-25,299140570.45000005,-29117864.769999996,-0.0973384008935923
2019-05-26,299140570.45000005,-29117864.769999996,-0.0973384008935923
2019-05-27,299140570.45000005,-29112329.72,-0.09731989771967754
2019-05-28,299140570.45000005,-27957621.450000014,-0.09345981191365349
2019-05-29,299170570.45000005,-29745746.18999999,-0.09942738065865792
2019-05-30,299200570.45000005,-29655028.79000001,-0.09911421206650312
2019-05-31,299495570.45000005,-31525453.169999994,-0.10526183449936226
2019-06-01,299540570.45000005,-29095977.129999995,-0.09713534659525114
2019-06-02,299540570.45000005,-29095977.129999995,-0.09713534659525114
2019-06-03,299540570.45000005,-31253218.40999999,-0.10433717997881974
2019-06-04,299555570.45000005,-27460625.080000013,-0.09167122159921098
2019-06-05,299714204.53000003,-26372324.109999996,-0.08799157234257893
2019-06-06,299729204.53000003,-25779145.739999995,-0.0860081211653159
2019-06-07,299759204.53000003,-23593857.67000001,-0.07870936843121601
2019-06-08,299774204.53000003,-28678375.600000005,-0.09566658894137772
2019-06-09,299774204.53000003,-28678375.600000005,-0.09566658894137772
2019-06-10,299774204.53000003,-22848210.150000006,-0.07621806614689378
2019-06-11,299774204.53000003,-22711019.910000008,-0.07576042089948133
2019-06-12,299786988.59000003,-22974035.39000001,-0.0766345313986264
2019-06-13,299786988.59000003,-22360472.979999997,-0.0745878701579708
2019-06-14,299786988.59000003,-23626608.430000007,-0.07881132046832308
2019-06-15,299831988.59000003,-28664690.720000003,-0.0956025101084095
2019-06-16,299831988.59000003,-28664690.720000003,-0.0956025101084095
2019-06-17,299831988.59000003,-23535821.830000002,-0.07849670057114436
2019-06-18,299848982.08000004,-20672690.890000004,-0.06894367540152098
2019-06-19,299848982.08000004,-20882361.629999995,-0.0696429298680379
2019-06-20,299893982.08000004,-18880874.67,-0.06295849799667977
2019-06-21,299893982.08000004,-19390380.379999995,-0.06465745076147408
2019-06-22,299923982.08000004,-28672343.050000004,-0.095598700881319
2019-06-23,299923982.08000004,-28672343.050000004,-0.095598700881319
2019-06-24,299923982.08000004,-19844321.440000005,-0.06616450375984552
2019-06-25,299953982.08000004,-21382969.789999995,-0.0712875009750562
2019-06-26,299983982.08000004,-21320752.220000003,-0.07107296887043177
