,portfolio_basis,portfolio_delta,percent_change
2015-10-13,220130,123619.78,0.5615762503974924
2015-10-14,220130,119389.48,0.5423589696997229
2015-10-15,220130,125432.77,0.5698122473084087
2015-10-16,220130,125168.37,0.5686111388724844
2015-10-17,220130,0,0.0
2015-10-18,220130,0,0.0
2015-10-19,220130,117614.26,0.5342945532185527
2015-10-20,220130,116707.77,0.5301765774769455
2015-10-21,220130,112628.55,0.5116456184981601
2015-10-22,220130,132307.01,0.6010403397992096
2015-10-23,220130,136801.7,0.6214586835052015
2015-10-24,220130,0,0.0
2015-10-25,220130,0,0.0
2015-10-26,220130,127359.07,0.5785629855085631
2015-10-27,220130,125848.24,0.5716996320356154
2015-10-28,220130,137783.74,0.6259198655340026
2015-10-29,220130,138085.9,0.6272925089719711
2015-10-30,220130,144657.98,0.6571479580248035
2015-10-31,220130,0,0.0
2015-11-01,220130,0,0.0
2015-11-02,220130,145035.68,0.6588637623222641
2015-11-03,220130,137897.05,0.6264346068232408
2015-11-04,220130,146395.42,0.6650407486485259
2015-11-05,220130,163581.02,0.7431109798755281
2015-11-06,220130,165696.18,0.7527196656521147
2015-11-07,220130,0,0.0
2015-11-08,220130,0,0.0
2015-11-09,220130,159955.05,0.7266390314813973
2015-11-10,220130,157915.44,0.7173735519920047
2015-11-11,220130,163581.02,0.7431109798755281
2015-11-12,220130,153873.99,0.6990141734429655
2015-11-13,220130,154478.32,0.7017595057466043
2015-11-14,220130,0,0.0
2015-11-15,220130,0,0.0
2015-11-16,220130,163883.19,0.7444836687411984
2015-11-17,220130,163505.48,0.7427678190160361
2015-11-18,220130,169246.61,0.7688484531867532
2015-11-19,220130,175516.52,0.7973312133739153
2015-11-20,220130,179482.43,0.8153474310634624
2015-11-21,220130,0,0.0
2015-11-22,220130,0,0.0
2015-11-23,220130,178801.91,0.8122559850997139
2015-11-24,220130,175815.22,0.7986881388270567
2015-11-25,220130,170711.37,0.7755025212374506
2015-11-26,220130,0,0.0
2015-11-27,220130,173017.55,0.7859789669740608
2015-11-28,220130,0,0.0
2015-11-29,220130,0,0.0
2015-11-30,220130,168027.12,0.7633085903784127
2015-12-01,220130,171996.78,0.7813418434561396
2015-12-02,220130,169501.57,0.7700066778721665
2015-12-03,220130,152677.77,0.6935800208967428
2015-12-04,220130,156193.76,0.709552355426339
2015-12-05,220130,0,0.0
2015-12-06,220130,0,0.0
2015-12-07,220130,150106.94,0.6819013310316632
2015-12-08,220130,151505.78,0.688255939672012
2015-12-09,220130,137971.13,0.6267711352382683
2015-12-10,220130,141411.5,0.6423999454867578
2015-12-11,220130,136307.65,0.6192143278971517
2015-12-12,220130,0,0.0
2015-12-13,220130,0,0.0
2015-12-14,220130,137857.71,0.6262558942443102
2015-12-15,220130,141109.05,0.6410259846454367
2015-12-16,220130,148670.3,0.6753750056784626
2015-12-17,220130,137895.51,0.6264276109571617
2015-12-18,220130,134644.17,0.6116575205560352
2015-12-19,220130,0,0.0
2015-12-20,220130,0,0.0
2015-12-21,220130,140504.15,0.6382780629627947
2015-12-22,220130,140882.21,0.6399955026575205
2015-12-23,220130,146023.87,0.66335288238768
2015-12-24,220130,145910.45,0.6628376413937219
2015-12-25,220130,0,0.0
2015-12-26,220130,0,0.0
2015-12-27,220130,0,0.0
2015-12-28,220130,142129.82,0.645663108163358
2015-12-29,220130,144927.48,0.6583722345886522
2015-12-30,220130,141260.27,0.6417129423522464
2015-12-31,220130,138916.28,0.6310647344750829
2016-01-01,220130,0,0.0
2016-01-02,220130,0,0.0
2016-01-03,220130,0,0.0
2016-01-04,220130,129275.68,0.5872697042656612
2016-01-05,220130,129767.16,0.5895023849543451
2016-01-06,220130,121638.81,0.5525771589515286
2016-01-07,220130,113699.49,0.5165106527960751
2016-01-08,220130,105949.2,0.48130286648798437
2016-01-09,220130,0,0.0
2016-01-10,220130,0,0.0
2016-01-11,220130,104474.76,0.47460482442193247
2016-01-12,220130,107688.29,0.48920315268250575
2016-01-13,220130,95741.51,0.43493167673647387
2016-01-14,220130,102395.41,0.46515881524553676
2016-01-15,220130,96837.89,0.43991227910779995
2016-01-16,220130,0,0.0
2016-01-17,220130,0,0.0
2016-01-18,220130,0,0.0
2016-01-19,220130,91847.46,0.41724190251215193
2016-01-20,220130,88369.28,0.40144133012310906
2016-01-21,220130,90788.88,0.4124330168536774
2016-01-22,220130,102622.25,0.466189297233453
2016-01-23,220130,0,0.0
2016-01-24,220130,0,0.0
2016-01-25,220130,93246.29,0.423596465724799
2016-01-26,220130,98312.33,0.4466103211738518
2016-01-27,220130,96157.38,0.43682087857175306
2016-01-28,220130,94569.51,0.4296075500840412
2016-01-29,220130,113321.43,0.5147932131013492
2016-01-30,220130,0,0.0
2016-01-31,220130,0,0.0
2016-02-01,220130,109049.32,0.4953859991823014
2016-02-02,220130,108520.03,0.4929815563530641
2016-02-03,220130,112640.92,0.5117018125653023
2016-02-04,220130,134379.53,0.6104553218552673
2016-02-05,220130,133888.05,0.6082226411665833
2016-02-06,220130,0,0.0
2016-02-07,220130,0,0.0
2016-02-08,220130,117177.67,0.5323112251851179
2016-02-09,220130,123944.99,0.5630536046881388
2016-02-10,220130,131770.9,0.5986049152773361
2016-02-11,220130,120088.75,0.5455355926043701
2016-02-12,220130,127763.43,0.580399900059056
2016-02-13,220130,0,0.0
2016-02-14,220130,0,0.0
2016-02-15,220130,0,0.0
2016-02-16,220130,132451.41,0.601696315813383
2016-02-17,220130,140315.12,0.6374193431154318
2016-02-18,220130,135702.75,0.6164664062145097
2016-02-19,220130,138576.03,0.6295190569209104
2016-02-20,220130,0,0.0
2016-02-21,220130,0,0.0
2016-02-22,220130,143755.49,0.6530481533639213
2016-02-23,220130,137807.54,0.6260279834643165
2016-02-24,220130,148680.54,0.6754215236451189
2016-02-25,220130,151067.29,0.6862639803752328
2016-02-26,220130,153908.67,0.6991717167128516
2016-02-27,220130,0,0.0
2016-02-28,220130,0,0.0
2016-02-29,220130,153150.97,0.6957296597465135
2016-03-01,220130,164857.44,0.7489094625902876
2016-03-02,220130,167206.31,0.7595798391859355
2016-03-03,220130,168986.9,0.7676686503429792
2016-03-04,220130,165387.83,0.7513189024667242
2016-03-05,220130,0,0.0
2016-03-06,220130,0,0.0
2016-03-07,220130,170161.34,0.773003861354654
2016-03-08,220130,166789.57,0.7576866851405988
2016-03-09,220130,168418.63,0.7650871303320765
2016-03-10,220130,170919.04,0.7764459183209922
2016-03-11,220130,174366.57,0.7921072548039795
2016-03-12,220130,0,0.0
2016-03-13,220130,0,0.0
2016-03-14,220130,172926.94,0.7855673465679371
2016-03-15,220130,172055.59,0.7816090037704992
2016-03-16,220130,172282.9,0.7826416208604007
2016-03-17,220130,176488.13,0.8017450143097261
2016-03-18,220130,179253.74,0.8143085449507109
2016-03-19,220130,0,0.0
2016-03-20,220130,0,0.0
2016-03-21,220130,177321.6,0.805531276972698
2016-03-22,220130,177473.14,0.8062196883659656
2016-03-23,220130,176147.17,0.8001961113887249
2016-03-24,220130,178079.3,0.8089733339390359
2016-03-25,220130,0,0.0
2016-03-26,220130,0,0.0
2016-03-27,220130,0,0.0
2016-03-28,220130,179897.78,0.8172342706582474
2016-03-29,220130,181185.87,0.8230857675010221
2016-03-30,220130,179518.93,0.8155132421750784
2016-03-31,220130,179822.01,0.8168900649616136
2016-04-01,220130,186035.16,0.8451149775132876
2016-04-02,220130,0,0.0
2016-04-03,220130,0,0.0
2016-04-04,220130,181451.07,0.8242905101530914
2016-04-05,220130,179784.13,0.8167179848271476
2016-04-06,220130,183951.48,0.8356492981420071
2016-04-07,220130,180882.79,0.821708944714487
2016-04-08,220130,189028.07,0.8587110798164721
2016-04-09,220130,0,0.0
2016-04-10,220130,0,0.0
2016-04-11,220130,183496.86,0.8335840639622041
2016-04-12,220130,183496.86,0.8335840639622041
2016-04-13,220130,184406.1,0.8377145323218098
2016-04-14,220130,183648.4,0.8342724753554718
2016-04-15,220130,185239.57,0.8415007949847817
2016-04-16,220130,0,0.0
2016-04-17,220130,0,0.0
2016-04-18,220130,189331.15,0.8600879026030073
2016-04-19,220130,188308.26,0.8554411484123019
2016-04-20,220130,191717.91,0.8709304047608232
2016-04-21,220130,188876.53,0.8580226684232045
2016-04-22,220130,192399.84,0.8740282560305274
2016-04-23,220130,0,0.0
2016-04-24,220130,0,0.0
2016-04-25,220130,193043.88,0.8769539817380639
2016-04-26,220130,193612.16,0.8795355471766684
2016-04-27,220130,199787.41,0.9075882887384727
2016-04-28,220130,191604.25,0.8704140735020215
2016-04-29,220130,187626.33,0.8523432971425975
2016-04-30,220130,0,0.0
2016-05-01,220130,0,0.0
2016-05-02,220130,193043.88,0.8769539817380639
2016-05-03,220130,210736.18,0.9573260346159087
2016-05-04,220130,205167.08,0.932026893199473
2016-05-05,220130,213653.33,0.9705779766501612
2016-05-06,220130,213388.13,0.969373233998092
2016-05-07,220130,0,0.0
2016-05-08,220130,0,0.0
2016-05-09,220130,217707.02,0.988992958706219
2016-05-10,220130,225359.79,1.0237577340662336
2016-05-11,220130,216418.93,0.9831414618634443
2016-05-12,220130,219790.7,0.9984586380774997
2016-05-13,220130,217972.22,0.9901977013582883
2016-05-14,220130,0,0.0
2016-05-15,220130,0,0.0
2016-05-16,220130,219866.47,0.9988028437741334
2016-05-17,220130,218010.1,0.9903697814927543
2016-05-18,220130,217479.71,0.9879603416163176
2016-05-19,220130,211342.34,0.9600796801889793
2016-05-20,220130,218388.95,0.9920908099759234
2016-05-21,220130,0,0.0
2016-05-22,220130,0,0.0
2016-05-23,220130,225284.02,1.0234135283695998
2016-05-24,220130,231951.78,1.0537036296733748
2016-05-25,220130,235518.95,1.0699084631808478
2016-05-26,220130,232445.12,1.055944759914596
2016-05-27,220130,228118.97,1.036292054694953
2016-05-28,220130,0,0.0
2016-05-29,220130,0,0.0
2016-05-30,220130,0,0.0
2016-05-31,220130,222920.01,1.0126743742334077
2016-06-01,220130,223944.63,1.0173289874165266
2016-06-02,220130,218214.39,0.9912978240130832
2016-06-03,220130,218935.41,0.9945732521691728
2016-06-04,220130,0,0.0
2016-06-05,220130,0,0.0
2016-06-06,220130,221553.86,1.006468268750284
2016-06-07,220130,224134.37,1.0181909326307181
2016-06-08,220130,229029.74,1.040429473492936
2016-06-09,220130,223223.6,1.0140535138327351
2016-06-10,220130,218138.49,0.9909530277563258
2016-06-11,220130,0,0.0
2016-06-12,220130,0,0.0
2016-06-13,220130,213546.71,0.9700936264934357
2016-06-14,220130,213129.27,0.9681972925089719
2016-06-15,220130,210890.3,0.9580261663562439
2016-06-16,220130,212787.74,0.9666458002089674
2016-06-17,220130,212446.2,0.9650942624812612
2016-06-18,220130,0,0.0
2016-06-19,220130,0,0.0
2016-06-20,220130,217113.88,0.9862984600009086
2016-06-21,220130,220794.89,1.0030204424658158
2016-06-22,220130,219276.95,0.9961247898968791
2016-06-23,220130,231610.25,1.0521521373733702
2016-06-24,220130,229940.51,1.044566892290919
2016-06-25,220130,0,0.0
2016-06-26,220130,0,0.0
2016-06-27,220130,211876.97,0.9625083814109844
2016-06-28,220130,218555.92,0.9928493163130878
2016-06-29,220130,230130.25,1.0454288375051106
2016-06-30,220130,236619.46,1.0749078271930224
2016-07-01,220130,234797.93,1.0666330350247581
2016-07-02,220130,0,0.0
2016-07-03,220130,0,0.0
2016-07-04,220130,0,0.0
2016-07-05,220130,233963.06,1.0628404124835324
2016-07-06,220130,241400.99,1.0966292190978058
2016-07-07,220130,242122.01,1.0999046472538954
2016-07-08,220130,248952.76,1.1309351746695135
2016-07-09,220130,0,0.0
2016-07-10,220130,0,0.0
2016-07-11,220130,250356.86,1.1373136782810156
2016-07-12,220130,256770.17,1.1664478717121702
2016-07-13,220130,257339.4,1.1690337527824468
2016-07-14,220130,253203,1.1502430382046973
2016-07-15,220130,253468.64,1.1514497796756462
2016-07-16,220130,0,0.0
2016-07-17,220130,0,0.0
2016-07-18,220130,254189.67,1.1547252532594376
2016-07-19,220130,252747.62,1.1481743515195566
2016-07-20,220130,256087.1,1.1633448416844592
2016-07-21,220130,255821.46,1.1621381002135103
2016-07-22,220130,259540.42,1.179032480806796
2016-07-23,220130,0,0.0
2016-07-24,220130,0,0.0
2016-07-25,220130,254683,1.156966338072957
2016-07-26,220130,251798.91,1.1438645800208969
2016-07-27,220130,256732.23,1.1662755190114933
2016-07-28,220130,261589.65,1.1883416617453322
2016-07-29,220130,250356.86,1.1373136782810156
2016-07-30,220130,0,0.0
2016-07-31,220130,0,0.0
2016-08-01,220130,221250.28,1.005089174578658
2016-08-02,220130,222198.99,1.0093989460773178
2016-08-03,220130,226183.59,1.0275000681415527
2016-08-04,220130,226525.13,1.0290516058692591
2016-08-05,220130,231382.55,1.051117748603098
2016-08-06,220130,0,0.0
2016-08-07,220130,0,0.0
2016-08-08,220130,236164.08,1.0728391405078817
2016-08-09,220130,233621.52,1.061288874755826
2016-08-10,220130,241097.4,1.095250079498478
2016-08-11,220130,239427.66,1.087664834416027
2016-08-12,220130,231154.86,1.050083405260528
2016-08-13,220130,0,0.0
2016-08-14,220130,0,0.0
2016-08-15,220130,234380.49,1.0647367010402944
2016-08-16,220130,227739.49,1.0345681642665696
2016-08-17,220130,226183.59,1.0275000681415527
2016-08-18,220130,228043.08,1.0359473038658973
2016-08-19,220130,222730.27,1.0118124290192159
2016-08-20,220130,0,0.0
2016-08-21,220130,0,0.0
2016-08-22,220130,231875.89,1.0533588788443193
2016-08-23,220130,233928.56,1.062683686912279
2016-08-24,220130,236893.53,1.0761528642165992
2016-08-25,220130,226744.21,1.0300468359605688
2016-08-26,220130,221118.37,1.0044899377640486
2016-08-27,220130,0,0.0
2016-08-28,220130,0,0.0
2016-08-29,220130,224045.32,1.0177863989460774
2016-08-30,220130,221688.55,1.0070801344659974
2016-08-31,220130,212717.62,0.9663272611638577
2016-09-01,220130,207053.76,0.9405976468450461
2016-09-02,220130,215036.38,0.9768608549493482
2016-09-03,220130,0,0.0
2016-09-04,220130,0,0.0
2016-09-05,220130,0,0.0
2016-09-06,220130,209258.49,0.9506132285467678
2016-09-07,220130,209220.47,0.9504405124244765
2016-09-08,220130,203290.53,0.9235021578158361
2016-09-09,220130,189910.16,0.8627182119656567
2016-09-10,220130,0,0.0
2016-09-11,220130,0,0.0
2016-09-12,220130,206027.43,0.935935265524917
2016-09-13,220130,197588.67,0.8975999182301369
2016-09-14,220130,194585.69,0.883958070231227
2016-09-15,220130,197056.49,0.8951823467950756
2016-09-16,220130,191696.74,0.8708342343160859
2016-09-17,220130,0,0.0
2016-09-18,220130,0,0.0
2016-09-19,220130,188693.76,0.8571923863171762
2016-09-20,220130,186983.2,0.8494217053559261
2016-09-21,220130,197854.76,0.8988087039476673
2016-09-22,220130,208878.36,0.9488863853177667
2016-09-23,220130,205799.35,0.9348991505019761
2016-09-24,220130,0,0.0
2016-09-25,220130,0,0.0
2016-09-26,220130,211083.08,0.9589019215917867
2016-09-27,220130,213667.93,0.9706443010948076
2016-09-28,220130,219141.72,0.9955104710852678
2016-09-29,220130,216594.89,0.9839408077045383
2016-09-30,220130,212185.44,0.9639096897287966
2016-10-01,220130,0,0.0
2016-10-02,220130,0,0.0
2016-10-03,220130,200667.68,0.9115871530459274
2016-10-04,220130,201199.85,0.9140046790532868
2016-10-05,220130,195536,0.8882751101621769
2016-10-06,220130,202872.4,0.9216026893199473
2016-10-07,220130,184588.41,0.8385427247535547
2016-10-08,220130,0,0.0
2016-10-09,220130,0,0.0
2016-10-10,220130,187477.36,0.8516665606686957
2016-10-11,220130,185500.71,0.842687093989915
2016-10-12,220130,188161.58,0.854774814882115
2016-10-13,220130,193331.28,0.878259573888157
2016-10-14,220130,197132.52,0.8955277336119565
2016-10-15,220130,0,0.0
2016-10-16,220130,0,0.0
2016-10-17,220130,207852.03,0.9442240039976377
2016-10-18,220130,204164.82,0.9274738563576069
2016-10-19,220130,199641.34,0.9069247262980966
2016-10-20,220130,198538.98,0.9019169581610866
2016-10-21,220130,203822.71,0.9259197292508972
2016-10-22,220130,0,0.0
2016-10-23,220130,0,0.0
2016-10-24,220130,207395.88,0.9421518193794576
2016-10-25,220130,201161.84,0.9138320083586972
2016-10-26,220130,206369.54,0.9374893926316268
2016-10-27,220130,205001.09,0.9312728387770862
2016-10-28,220130,207776,0.9438786171807568
2016-10-29,220130,0,0.0
2016-10-30,220130,0,0.0
2016-10-31,220130,210170.78,0.9547575523554264
2016-11-01,220130,219293.77,0.9962011992913278
2016-11-02,220130,207737.99,0.9437059464861672
2016-11-03,220130,213667.93,0.9706443010948076
2016-11-04,220130,223665.2,1.0160596011447782
2016-11-05,220130,0,0.0
2016-11-06,220130,0,0.0
2016-11-07,220130,229937.25,1.044552082860128
2016-11-08,220130,234992.91,1.0675187843546996
2016-11-09,220130,279923.61,1.2716286285376823
2016-11-10,220130,296991.19,1.3491627220278926
2016-11-11,220130,289920.88,1.3170439285876527
2016-11-12,220130,0,0.0
2016-11-13,220130,0,0.0
2016-11-14,220130,292277.65,1.327750193067733
2016-11-15,220130,291745.47,1.3253326216326715
2016-11-16,220130,275134.04,1.2498707127606414
2016-11-17,220130,273575.53,1.2427907600054515
2016-11-18,220130,267189.44,1.2137802207786308
2016-11-19,220130,0,0.0
2016-11-20,220130,0,0.0
2016-11-21,220130,267493.54,1.2151616771907507
2016-11-22,220130,267188.96,1.213778040248944
2016-11-23,220130,273508.88,1.2424879843728707
2016-11-24,220130,0,0.0
2016-11-25,220130,282684.19,1.2841693090446555
2016-11-26,220130,0,0.0
2016-11-27,220130,0,0.0
2016-11-28,220130,254206.48,1.1548016172261846
2016-11-29,220130,260069.54,1.1814361513651024
2016-11-30,220130,258242.09,1.1731344659973653
2016-12-01,220130,257671.02,1.170540226229955
2016-12-02,220130,263610.22,1.1975206468904738
2016-12-03,220130,0,0.0
2016-12-04,220130,0,0.0
2016-12-05,220130,265285.38,1.2051305137873076
2016-12-06,220130,268826.05,1.221214963884977
2016-12-07,220130,274498.75,1.246984736292191
2016-12-08,220130,271376.86,1.232802707491028
2016-12-09,220130,269130.63,1.2225986008267842
2016-12-10,220130,0,0.0
2016-12-11,220130,0,0.0
2016-12-12,220130,255957.79,1.1627574160723209
2016-12-13,220130,257404.51,1.1693295325489483
2016-12-14,220130,254701.42,1.1570500158996957
2016-12-15,220130,251693.74,1.143386816880934
2016-12-16,220130,249866.3,1.1350851769408985
2016-12-17,220130,0,0.0
2016-12-18,220130,0,0.0
2016-12-19,220130,252645.54,1.147710625539454
2016-12-20,220130,259384.25,1.1783230363875892
2016-12-21,220130,260297.97,1.182473856357607
2016-12-22,220130,256947.65,1.1672541225639395
2016-12-23,220130,258013.66,1.1720967610048607
2016-12-24,220130,0,0.0
2016-12-25,220130,0,0.0
2016-12-26,220130,0,0.0
2016-12-27,220130,265437.66,1.205822286830509
2016-12-28,220130,262810.71,1.1938886567028575
2016-12-29,220130,264333.58,1.2008067051287876
2016-12-30,220130,256338.5,1.164486894108027
2016-12-31,220130,0,0.0
2017-01-01,220130,0,0.0
2017-01-02,220130,0,0.0
2017-01-03,220130,254396.84,1.1556663789578885
2017-01-04,220130,266389.46,1.2101460954890293
2017-01-05,220130,265056.94,1.2040927633671012
2017-01-06,220130,251198.81,1.1411384636351247
2017-01-07,220130,0,0.0
2017-01-08,220130,0,0.0
2017-01-09,220130,247087.06,1.1224597283423432
2017-01-10,220130,250475.45,1.137852405396811
2017-01-11,220130,249980.51,1.1356040067233
2017-01-12,220130,246401.77,1.1193466133648298
2017-01-13,220130,253483.12,1.1515155589878707
2017-01-14,220130,0,0.0
2017-01-15,220130,0,0.0
2017-01-16,220130,0,0.0
2017-01-17,220130,250665.81,1.138717167128515
2017-01-18,220130,264523.94,1.2016714668604915
2017-01-19,220130,260716.76,1.1843763230818154
2017-01-20,220130,274308.39,1.246119974560487
2017-01-21,220130,0,0.0
2017-01-22,220130,0,0.0
2017-01-23,220130,273013.95,1.2402396311270614
2017-01-24,220130,283750.2,1.2890119474855768
2017-01-25,220130,294905.23,1.3396866851405986
2017-01-26,220130,294791.02,1.3391678553581976
2017-01-27,220130,291402.63,1.3237751783037297
2017-01-28,220130,0,0.0
2017-01-29,220130,0,0.0
2017-01-30,220130,277582.56,1.2609937764048518
2017-01-31,220130,268445.33,1.2194854404215691
2017-02-01,220130,268407.26,1.2193124971607687
2017-02-02,220130,267227.04,1.213951028937446
2017-02-03,220130,270539.28,1.2289977740426112
2017-02-04,220130,0,0.0
2017-02-05,220130,0,0.0
2017-02-06,220130,267493.54,1.2151616771907507
2017-02-07,220130,243584.45,1.1065481760777722
2017-02-08,220130,237835.61,1.0804325171489573
2017-02-09,220130,238635.12,1.0840645073365738
2017-02-10,220130,246630.2,1.1203843183573343
2017-02-11,220130,0,0.0
2017-02-12,220130,0,0.0
2017-02-13,220130,246097.19,1.1179629764230228
2017-02-14,220130,247163.2,1.122805614863944
2017-02-15,220130,248571.86,1.1292048335074727
2017-02-16,220130,238254.4,1.0823349838731657
2017-02-17,220130,234180.72,1.0638291918411849
2017-02-18,220130,0,0.0
2017-02-19,220130,0,0.0
2017-02-20,220130,0,0.0
2017-02-21,220130,241757.01,1.098246536137737
2017-02-22,220130,238216.33,1.0821620406123653
2017-02-23,220130,223757.09,1.0164770362967337
2017-02-24,220130,229365.29,1.0419538000272566
2017-02-25,220130,0,0.0
2017-02-26,220130,0,0.0
2017-02-27,220130,239971.28,1.0901343751419617
2017-02-28,220130,240009.43,1.0903076818243764
2017-03-01,220130,254392.36,1.1556460273474765
2017-03-02,220130,242718.15,1.1026127742697496
2017-03-03,220130,243290.41,1.1052124199336755
2017-03-04,220130,0,0.0
2017-03-05,220130,0,0.0
2017-03-06,220130,238521.54,1.0835485394993867
2017-03-07,220130,231463.6,1.051485940126289
2017-03-08,220130,234286.77,1.064310952618907
2017-03-09,220130,225855.4,1.0260091763957662
2017-03-10,220130,232913.34,1.0580717757688638
2017-03-11,220130,0,0.0
2017-03-12,220130,0,0.0
2017-03-13,220130,236118.02,1.072629900513333
2017-03-14,220130,229823.11,1.0440335710716395
2017-03-15,220130,233218.55,1.0594582746558852
2017-03-16,220130,223909.7,1.0171703084540953
2017-03-17,220130,224214.91,1.0185568073411166
2017-03-18,220130,0,0.0
2017-03-19,220130,0,0.0
2017-03-20,220130,218797.46,0.9939465770226684
2017-03-21,220130,215173.11,0.9774819879162313
2017-03-22,220130,219751.24,0.9982793803661473
2017-03-23,220130,220094.6,0.9998391859355835
2017-03-24,220130,209984.58,0.9539116885476763
2017-03-25,220130,0,0.0
2017-03-26,220130,0,0.0
2017-03-27,220130,209068.95,0.9497521918866125
2017-03-28,220130,217080.67,0.9861475946031891
2017-03-29,220130,230662.43,1.0478464089401718
2017-03-30,220130,228869.33,1.0397007677281607
2017-03-31,220130,239513.46,1.0880546040975787
2017-04-01,220130,0,0.0
2017-04-02,220130,0,0.0
2017-04-03,220130,235240.55,1.0686437559623858
2017-04-04,220130,234820.89,1.06673733702812
2017-04-05,220130,230891.33,1.0488862490346613
2017-04-06,220130,235202.4,1.0684704492799708
2017-04-07,220130,252904.47,1.1488868850224867
2017-04-08,220130,0,0.0
2017-04-09,220130,0,0.0
2017-04-10,220130,242794.45,1.1029593876345796
2017-04-11,220130,242222.19,1.1003597419706537
2017-04-12,220130,229823.11,1.0440335710716395
2017-04-13,220130,227305.14,1.0325950120383411
2017-04-14,220130,0,0.0
2017-04-15,220130,0,0.0
2017-04-16,220130,0,0.0
2017-04-17,220130,230776.88,1.0483663289874166
2017-04-18,220130,225855.4,1.0260091763957662
2017-04-19,220130,227801.1,1.034848044337437
2017-04-20,220130,237033.65,1.076789397174397
2017-04-21,220130,241382.86,1.0965468586744196
2017-04-22,220130,0,0.0
2017-04-23,220130,0,0.0
2017-04-24,220130,245388.72,1.114744560032708
2017-04-25,220130,243214.11,1.1048658065688457
2017-04-26,220130,240467.24,1.0923874074410576
2017-04-27,220130,248364.5,1.1282628446826874
2017-04-28,220130,241039.5,1.0949870531049835
2017-04-29,220130,0,0.0
2017-04-30,220130,0,0.0
2017-05-01,220130,250462.81,1.13779498478172
2017-05-02,220130,269919.83,1.226183755053832
2017-05-03,220130,266638.84,1.211278971516831
2017-05-04,220130,269500.16,1.2242772906918638
2017-05-05,220130,267211.1,1.2138786171807567
2017-05-06,220130,0,0.0
2017-05-07,220130,0,0.0
2017-05-08,220130,263128.94,1.1953343024576386
2017-05-09,220130,260992.49,1.1856289011038932
2017-05-10,220130,278236.75,1.263965611229728
2017-05-11,220130,272170.74,1.236409121882524
2017-05-12,220130,269156.81,1.2227175305501294
2017-05-13,532630,0,0.0
2017-05-14,532630,0,0.0
2017-05-15,532630,292167.55000000005,0.5485375401310479
2017-05-16,532630,284272.44,0.53371466120947
2017-05-17,532630,271186.64,0.5091463867975894
2017-05-18,532630,281536.33,0.5285776805662468
2017-05-19,532630,284374.96,0.533907140040929
2017-05-20,532630,0,0.0
2017-05-21,532630,0,0.0
2017-05-22,532630,291585.31,0.5474443985505886
2017-05-23,532630,298808.81,0.5610063458686142
2017-05-24,532630,291479.17,0.5472451232562942
2017-05-25,532630,289091.89,0.542763062538723
2017-05-26,532630,291747.46,0.547748831271239
2017-05-27,532630,0,0.0
2017-05-28,532630,0,0.0
2017-05-29,532630,0,0.0
2017-05-30,532630,285287.42,0.5356202617201434
2017-05-31,532630,283462.16,0.5321933800199012
2017-06-01,532630,291795.46,0.5478389501154648
2017-06-02,532630,285469.64999999997,0.5359623941572949
2017-06-03,532630,0,0.0
2017-06-04,532630,0,0.0
2017-06-05,532630,283835.52999999997,0.5328943732046636
2017-06-06,532630,275933.02999999997,0.5180576197360268
2017-06-07,532630,274008.55,0.5144444548748662
2017-06-08,532630,278610.26,0.5230840545969998
2017-06-09,532630,298658.02999999997,0.5607232600491898
2017-06-10,532630,0,0.0
2017-06-11,532630,0,0.0
2017-06-12,532630,305050.16,0.572724330210465
2017-06-13,532630,320846.11,0.6023808459906501
2017-06-14,532630,305632.63,0.5738179036103862
2017-06-15,532630,299603.03,0.5624974747948858
2017-06-16,532630,316205.46,0.5936681373561384
2017-06-17,532630,0,0.0
2017-06-18,532630,0,0.0
2017-06-19,532630,319492.91000000003,0.5998402455738506
2017-06-20,532630,297563.51999999996,0.5586683438784897
2017-06-21,532630,264186.73,0.49600422432082303
2017-06-22,532630,273694.73000000004,0.5138552653812216
2017-06-23,532630,276003.94,0.5181907515536114
2017-06-24,532630,0,0.0
2017-06-25,532630,0,0.0
2017-06-26,532630,281226.52,0.5279960197510467
2017-06-27,532630,284899.26999999996,0.5348915194412631
2017-06-28,532630,280092.37,0.5258666804348234
2017-06-29,532630,270267.9,0.5074214745695886
2017-06-30,532630,271672.31,0.5100582205283217
2017-07-01,532630,0,0.0
2017-07-02,532630,0,0.0
2017-07-03,532630,284242.33,0.5336581304094775
2017-07-04,532630,0,0.0
2017-07-05,532630,287473.59,0.5397247432551678
2017-07-06,532630,272782.28,0.5121421624767662
2017-07-07,532630,263446.21,0.49461391585152925
2017-07-08,532630,0,0.0
2017-07-09,532630,0,0.0
2017-07-10,532630,264768.3,0.497096107992415
2017-07-11,532630,267371.6,0.5019837410585208
2017-07-12,532630,277385.97000000003,0.5207854796012241
2017-07-13,532630,273176.47,0.5128822447102115
2017-07-14,532630,272058.31,0.510782926233971
2017-07-15,532630,0,0.0
2017-07-16,532630,0,0.0
2017-07-17,532630,284169.26,0.5335209432439029
2017-07-18,532630,278898.67,0.5236255374274824
2017-07-19,532630,293853.82,0.5517034714529786
2017-07-20,532630,295129.33,0.554098210765447
2017-07-21,532630,290533.81999999995,0.5454702513940258
2017-07-22,532630,0,0.0
2017-07-23,532630,0,0.0
2017-07-24,532630,293644.19,0.5513098961755816
2017-07-25,532630,300528.99,0.5642359423990387
